0_SOAP,1_SOAP,2_SOAP,3_SOAP
11.074078371350783,44.14371674462805,47.75735082223715,-5.273140698120663
-0.8995471598211904,-1.4979530161906676,-0.29415925926945324,1.5989149295804097
-5.746130144750514,-0.004874501675830653,2.158036850002976,2.6782066136784946
-5.687190532281676,1.6499961490241715,1.8519770748459075,2.48337443320831
-7.104039552763652,0.4041721502171399,1.8302588909701931,3.603353713289716
-6.798938029294065,-1.2673132182208027,1.917737500506553,4.041047160147269
-8.480610264687105,-1.185727490564699,1.73810110322223,3.9564040354114036
-7.120082351550153,-0.5616383511704959,1.5764645783951254,4.644047014926695
-7.817802755216901,-1.3354220868856823,1.7057393278809758,3.6213254727854403
-6.747512649157659,-0.3755984289066077,1.5747624425037043,3.5957255987834764
4.290656620663274,1.7268093193198817,-4.957227125025366,2.405065106184502
-7.908950354062787,-1.6271268809548778,1.1831044199730887,3.5298719191834658
6.202413991184102,-3.9606668015043534,-1.7296434319280543,2.876887392369688
0.10594347513190332,1.4148499533079757,1.7207999382303536,2.2384181895250035
-5.6708402401753855,-0.9084050021688979,1.43210696487315,2.1721180522626247
5.3426530274637996,-3.5769868960093976,1.7617123329342381,1.5728271625858847
-6.4591363489944555,0.4777503362833045,1.16928449765724,3.451870888232392
-11.418773987976756,-4.641061040212074,-2.393662516101499,-7.953493370130086
-11.395853518583088,-4.628728412394829,-2.372467145101754,-7.878728578978981
-11.39966726274688,-4.630780729830238,-2.3760015581589893,-7.891194072168327
-8.651728686234774,-2.2805117796506815,1.451252522826759,3.072019998849826
-7.057360424927986,-1.5370205709120222,0.7561706012346396,2.776719075631779
-11.38056206515882,-4.620501529638427,-2.3583397972377926,-7.828894518230141
-11.353812215920568,-4.60610887239752,-2.3336146739643318,-7.741675866774549
-8.64925940237368,-2.282670313462749,1.461350580273448,3.087712575816245
-5.720433586891315,0.9649452179625605,1.4654399447319613,1.9311021209879609
-6.471654632522309,0.47220050438531985,1.1958019578282237,3.5140662385645243
-11.342345658121108,-4.599939278475381,-2.3230192023099967,-7.7042979587372855
-8.648003986826666,-2.2837386329964215,1.4663976473513132,3.0955441504362726
-11.3232309395565,-4.589655001103852,-2.3053605384810325,-7.642004480783925
-8.646749154293067,-2.2848074979674196,1.471443842095747,3.103376199143949
-11.304138853835916,-4.579381784333927,-2.287695515690417,-7.579694023347987
-11.27546401551964,-4.563954084419709,-2.2612085869260246,-7.486256293266099
-11.285011076367663,-4.569091560535948,-2.2700401993160795,-7.517411490631993
-8.644267118905882,-2.2869592751176393,1.4815419672635097,3.1190601367808277
-11.265911367083994,-4.558814347776526,-2.252377534716498,-7.455105718119998
-8.643024557138178,-2.288034482547501,1.4865916951268743,3.126900625169094
-11.170357362710526,-4.507403176927842,-2.1640784007178726,-7.143625281513441
-11.151252437851728,-4.497123641433432,-2.1464170970038525,-7.081324480964079
-7.824004822942607,-1.9334820332125302,1.7500180270527852,3.1318596441839173
-6.268359672788956,-1.1044934120851133,1.030107076421574,2.381011049262903
-11.084375741912604,-4.461140703994583,-2.0846052302171927,-6.863278317173378
-6.9370641385633025,-1.7773093387138592,1.0293654899009128,3.32998830590151
-3.4510873965085502,-3.1734570102554542,-1.2198272616353742,3.021328834786544
-11.074819293707543,-4.455999076991507,-2.075775494773519,-6.832130717024107
-8.63056205652374,-2.2987666566794775,1.5370696309744203,3.205282047637604
-5.734317037691537,0.9587488956185364,1.4976959143444604,2.0068950832257393
-11.246805714546717,-4.548534595746977,-2.234716211579406,-7.39280525498175
1.760628385743361,-7.594923002898271,20.408412991968426,0.16374439402649488
-6.921731860377871,-1.7294624246753927,0.958079414230031,3.304222313353787
-8.641761337386965,-2.2890990939555445,1.4916364790579757,3.1347265298297566
-8.25841050196854,-2.207661499559804,1.8864190983265683,3.539419643375912
-11.036595771843686,-4.435433666160214,-2.040456487624613,-6.707540351756964
-3.8561713310820664,-3.2660210691665634,-1.1071782463924227,3.1997447453065635
-6.948474254741872,-1.57275080781969,0.7969316589861042,2.847208355058612
-6.360473284563268,-2.2330635249376183,1.3513405763511175,3.416439058954078
-7.098337713591033,-1.8508938942879325,1.0818720680245582,3.464370731716945
-4.180726324841882,-3.281094182525426,-0.9780117530589386,3.306886325825822
-9.448288065288583,-3.5516834072448153,0.4700670108933647,0.7886971999419555
-12.846830468636764,-5.300617648385942,-2.1411874247803895,-6.994596521364373
-12.092558296088809,-4.913041683548549,-2.0762659152202847,-6.930048337219728
-10.830547313593977,-3.5068530263341744,-1.477597306053862,-4.783169470322404
1.7139663822234261,-7.629808135814155,20.429380510616987,0.2066802150911729
-3.653528845623601,-3.219753619463447,-1.163543729628265,3.1105151199110246
-8.62931415737622,-2.299839034095973,1.5421174178105772,3.213118879897269
-7.175619372522696,-1.9297665640703563,1.1189346276128769,3.5787773710954647
-4.232528453678024,-3.145304490535383,-0.8663628252224519,3.2402781377249594
-7.965569916713812,-2.01478860628873,1.7574974582859175,3.2559673614508693
-7.98149747924329,-2.0235513119669837,1.7599808082043087,3.269673519034092
-8.194547352539818,-1.770036058080428,1.6898286366348543,3.46824777530482
-8.81682603898597,-2.3927238218511575,1.709198822943519,3.5431291268470493
17.940838935815684,-5.709296681354398,-10.190970849552993,1.360646225846662
-8.29831800607647,-2.38143263378305,1.216519263653113,4.3766317559055095
-7.271693682968674,-1.844238979222358,1.0625139204750196,3.5753538946725407
-8.36131462461676,-1.5934009340622333,0.8343432809909612,3.8531073448244384
-6.268374905655774,-1.1727910756370485,1.0727045372478037,2.38500739876426
-4.020558840131288,-2.9247869397882087,-1.2201844156305708,2.8433614637138174
-8.616846415509764,-2.310568798216638,1.5925957455060273,3.291495927339061
-8.346202409180174,-2.2611500096608887,1.5142764873306316,4.719283190070618
-8.81841525655119,-2.3952562567874023,1.7136400554953204,3.5542660816010563
-8.292277376216783,-1.8932734737390464,1.7576555580421769,3.5595206800888555
-12.978207800688962,-5.305505420264445,-1.6166295214094528,-5.284062080799839
-8.100941509569084,-2.0892650914709776,1.7786057798958361,3.3724594505411924
-7.49224116689718,-1.921342661605431,1.1316071700473012,3.7500177058305044
-8.592330034028427,-1.892280062178612,0.6544781517857952,3.798411081707364
-8.834271205852964,-2.420554904315619,1.7580510700463368,3.6655974097046062
-9.66151975694633,-3.6516972584845915,0.6286671158621123,1.4816325094537508
-8.32967027139602,-1.9581645560056469,1.7897108343123802,3.5865898251324473
-8.351014791304205,-1.995241937629828,1.8080234132300985,3.602040502396425
-8.253787245772966,-2.1676115442522117,1.8443105196008112,3.4993251100290537
-12.064301504632672,-4.876888885829512,-1.2915409836783054,-4.053961705666216
-12.497202651246115,-5.079920833306247,-1.4455396092635036,-4.63666818722211
-8.318971789200994,-1.9396133884736637,1.780547351288231,3.5788426832671854
-9.662572220221149,-3.6553360122443426,0.5964124556846429,1.367026171836166
-8.79403962293682,-2.41298075314576,1.8067520915315805,3.6993161166999884
-8.377716457004173,-2.041587564892779,1.8309150410432888,3.62137187607468
-7.9712719853738765,-2.089088201750249,1.8082034390966246,3.3202328520329134
-8.39909339360549,-2.0786654587676456,1.8492322284765985,3.6368435028209896
-8.404423655113044,-2.0879387288506015,1.8538116493037928,3.64070987678756
-8.40976139198646,-2.0972051601933543,1.8583876311416878,3.6445693608385747
-8.238171247099775,-2.1321763721219424,1.8123416809997275,3.451849751157398
-8.372403407412632,-2.0323174660568077,1.826339552419922,3.617527659859454
-8.428855094674484,-2.164257272463049,1.8787562572521397,3.6560479984958456
-8.441137054391868,-2.181307137142664,1.8877955197518486,3.666842541019792
-11.275611505879771,-4.520289520636936,-0.965724217516368,-3.071641654166217
-8.413878223434196,-2.2852482068404725,1.727881533253258,3.190574062632959
-8.340628791728395,-2.196861944196195,1.8631055280020006,3.554100712689273
1.4478652894858997,-7.728628278188018,20.299342516360433,0.441280646151119
1.2490927813003998,-7.723511422427046,20.2700302532694,0.31401145003938735
-8.371482712951662,-2.233590226442323,1.9125598532140615,3.611686944571807
-8.425793219451801,-2.125014512942564,1.8721256649576277,3.6561780782029345
-8.666253615420993,-2.2722534901968263,1.8803319866975141,3.6505841856236274
-8.713615913727677,-2.397856086129428,1.904154436679152,3.7667755365594586
-8.343150555031231,-2.2710080399975205,1.9139907566695458,3.491570414657742
-8.464602687525188,-2.2831522881200534,1.9404180297436624,3.690284404080975
-8.49027106193328,-2.249508460813528,1.9239553762446298,3.7100245754193835
-8.46076454039042,-2.192422729167233,1.944051304839162,3.666015999183927
-8.48201332883505,-2.2924188250690696,1.9456266073412822,3.704979446016184
-8.488677795244895,-2.28419589639477,1.9386032708329755,3.6679346364612524
-8.502554705068617,-2.2665576647651844,1.932994321506332,3.720820734976758
-8.497428903149856,-2.290663535607091,1.9426079074221902,3.6818838487775305
-8.508702824506907,-2.2750848970890445,1.9375156160206475,3.7262232575197727
-8.478621363935485,-2.2205812718032836,1.9483886191238144,3.68551304989641
-8.492005199379477,-2.241707475171462,1.951637570751604,3.7001301547808607
-8.507047568045708,-2.2977762168756897,1.947012382326579,3.697225634682914
-8.51262725104443,-2.3159862158201303,1.9054449988092843,3.6165949228071947
5.237662161604306,0.6168303788955455,-6.616129641393766,1.0805225055496395
-8.494314698712044,-2.2938895834471773,1.9392510621700476,3.7074767206519716
-8.502027843699125,-2.303071541018525,1.9516144819567647,3.7218729801980985
-8.514835144464834,-2.283607270539699,1.9420338850616479,3.7316134848596554
-8.51404917518126,-2.302952457432126,1.9502176048895024,3.7083896739950504
-8.51682514111648,-2.3109471797312837,1.9560414905001884,3.734362734230996
-8.508734811633063,-2.2681318140819475,1.9556971907187484,3.718402769263453
-8.520976834445264,-2.292133184328262,1.9465539293194039,3.7370113374259684
-8.523667542655653,-2.3100625933005943,1.9546204965473635,3.723726834721992
-8.527113676148833,-2.300656782324532,1.9510728100369799,3.7424051879005793
-8.530754298393902,-2.3183602743925302,1.9602084281317167,3.7461188417041633
-8.532425451042654,-2.3165329163056048,1.9586269270478538,3.7376803065446125
-8.533267254623636,-2.309183108884736,1.9555942860973592,3.7478121787995637
-8.52323835317617,-2.2910062061349206,1.959219900812011,3.73424004366014
-8.54002035254882,-2.3185615203644847,1.9605662930641674,3.75374774573856
-6.771917410348311,-2.0168165392715163,1.211863551218713,4.083450828474519
-8.479714391779341,-2.3057418454020726,1.846257693173215,3.4745893044957654
-8.443089241052727,-2.2615483408211943,1.9138700033209315,3.6563537976835585
1.4030618486705675,-7.762221293980484,20.319466849578294,0.4821795184036036
1.303690021975417,-7.7596612900528585,20.304808881654466,0.4185421970444534
-8.605900417065751,-2.299243775813254,1.9224830872797818,3.7045949872669777
-8.496400844242732,-2.2588134013090553,1.9130602161147194,3.7660270120618455
-8.43399892789187,-2.150148917405468,1.9375559030377738,3.6367811809467043
-8.557901855981541,-2.319207245282434,1.9222067581193802,3.692359468331229
-8.444350247991999,-2.2986216905482317,1.9393126573471637,3.6250883233048534
-5.655896802611806,-1.6511712130176688,0.799277802140212,3.126764181215018
1.3296902640977173,-7.864674235844228,20.38304390630087,0.6584884529877881
1.301086430987353,-7.933550926392153,20.426504444473583,0.7939274134362724
-7.046161043464106,-4.085914570681509,-0.47081465268538153,4.980010542493409
-7.053953847576723,-4.099305086922519,-0.4635726460961087,5.012554911782978
-7.099148212423897,-4.176967477480802,-0.42157069380598083,5.201306616442209
-6.225686620752319,-3.2534433034572916,-0.0605108084411786,4.489992433739318
-6.582203639826661,-1.8965545573347138,1.0751876274851901,3.570160803591387
-6.758627347006492,-1.930420035216139,1.1286173909031898,3.6478596429361625
-8.065709660144865,-2.412998456763326,1.1717601436614964,3.8824574068149196
-8.001839835448143,-2.4030630407476545,0.8492927195182396,3.511559012428048
-9.645131332892314,-2.273819956286531,1.2289183062028743,2.9413130727769476
-7.200756735083925,-1.196505167327894,1.3412867134890023,2.7677120813913185
-10.932631765671182,-4.337935430359601,-0.6181833712723214,-1.8733065206563537
-10.904801637340425,-4.680738676210137,-1.6265960532016137,-1.6972472966504735
4.845361919594753,0.7530196900558188,-6.209797617226147,1.6665076471012328
5.261645725414675,0.6049183245890489,-6.606785247377369,1.1102254001384397
2.8184115882919825,0.03141159239683809,-4.555196675241345,1.263032626591013
-8.118086831675397,-3.0836755166000196,0.17600271559783454,2.034212705643986
-3.628449316152669,-2.5373845450102657,-0.9838350713493206,1.8986536228909974
-8.031777438476723,-2.893665525492553,-1.1750111893353579,-1.73389559297971
-6.015534700856638,-2.42391635722215,1.1080082624732857,2.7428448049633234
-8.245503974601839,-2.766557602422691,0.4982172117300536,2.270927825047055
-7.357272338708768,-4.133405273608909,-1.7359422152399995,-1.453181893492164
1.1985995101702982,-7.957783719944422,20.28095937141116,0.5900956629638658
-10.685451959017009,-1.8544502418670417,0.6453077605756946,3.2528373217044813
-8.44306186914884,-2.3393071547102045,1.870374785670427,3.7285254826993754
0.4096545852866444,-4.68173450158062,-0.9414978142693845,2.701531932001251
0.7818710967743604,-7.997763083330053,3.1283827477856208,3.2960628640481526
8.880039762957802,-9.258663504259761,-2.1868087711656448,2.1443440603544026
-3.680685794102057,-3.292027853557799,-3.2482668642221526,-1.673308929928291
-7.109468783540895,-1.2331364033708565,0.8351100677355084,3.8914523520982085
-4.923367524759033,15.491969324775404,10.74498678548597,3.1365509962432414
1.687581377837517,0.5159203401200064,0.5343745089641724,1.8787238772134365
-8.659083505282963,-3.160377899133115,-1.3630161212275613,1.1505875462023827
-8.552859034522,-2.3319464173945375,1.9871121908922087,3.759613987146992
-8.585053670915817,-2.3570925090965362,2.086019925423904,3.7640717719478363
-8.618672227027181,-2.3833637291149534,2.1893821399657165,3.7687175266519204
-8.924127004238894,-2.6978836974902114,1.547926941670424,2.7980858841529397
-8.403685951674856,-2.930434693212964,0.5445268728315532,-0.6182843412891245
-8.82138162942432,-2.3645259662718745,2.2738916886991,3.3911834344404093
-5.7289949540561995,-3.7483272035086066,-0.5030121925286364,4.571679908963425
-6.42509739275174,-3.742819917487567,-1.1019215341880417,2.972044288964994
-4.1599616396400485,-3.335411577163058,-1.0226849223507342,3.3335385726874307
-11.394372476409435,-3.357513654389404,-1.1920492779449485,-0.9898849195338887
-12.958080055118296,-3.730681837864567,-2.1609846196851556,-3.0124238767584486
-9.17829617436879,-2.962533797112375,0.5291247573573225,0.6869586637779456
-9.493834133223352,-2.900957886805121,-0.033491640264206736,-1.394494297899833
-8.569886685076131,-2.312747772704056,1.9274451002158137,3.68144836942121
-8.582075316188204,-2.3060091626293366,1.9088533127094436,3.6428722972733216
-8.594251913358402,-2.299268180766351,1.8902602817095926,3.6042965540044074
-9.332619268671898,-2.225450401379831,1.7467421856199576,2.9216372468864997
-9.247282398240198,-2.1620444201720552,1.622079948406392,2.723637399892078
-8.596049383218551,-1.740176132966652,1.0064787005189575,1.6422942421984792
-5.860913491036312,-3.5506050958769517,7.196275664044579,2.60394222458264
-4.923490156047623,16.131105751309875,11.331195138719313,2.264601818355099
-9.023788148242918,-2.5221882650077827,2.3723084279194424,3.4014507640015323
-8.34616131411049,-2.7498768977052817,-0.34754252208962844,-0.5466019507493126
-8.547461516857897,-2.3408509545111937,1.9320817682530373,3.8321683874886894
-8.605102283882015,-2.316725000434816,1.8991650622855298,3.6809539931754336
-8.277333644752177,-2.3583771928548876,1.9472326492404128,3.7362721461057267
-8.325012910029312,-2.352657141371474,1.9503202423059491,3.740237356843302
-8.54750308871488,-2.3411500860689713,1.9314180478061997,3.833671453137993
-8.546466214469893,-2.3332440028004373,1.9490225397022356,3.793885745668071
-8.603272595332527,-2.3762932894031272,2.1467013765598386,3.749663954923064
-8.579762130186081,-2.3207658128730073,1.9270060722917004,3.7139747875386524
-8.50157392805742,-2.321976390996817,1.9337709567867611,3.701199005465414
-8.426336471985925,-2.3405171724515643,1.956896537596425,3.7486758162066858
-8.514773297849963,-2.3232557468572903,1.9430309255499354,3.7184209247107076
-8.463091460917084,-2.336110733646376,1.9592818987583676,3.751734352191224
-8.582372893374773,-2.3581769043897505,2.0808258457921465,3.7528902301261664
-8.575428967775185,-2.3521490650565533,2.058893203339326,3.7539731756788144
-8.559226947173595,-2.3240446607393728,1.9495814431743859,3.740749759437617
-8.527954569445967,-2.324528459200103,1.9522886442833993,3.735638843012108
-8.556590433447798,-2.3358146966541447,1.9994899991830355,3.756887151827907
-8.521700382346515,-2.329088181304074,1.9630856849163607,3.7566150929478614
-8.536749379663554,-2.325380365948415,1.958460947308852,3.7471198251809397
-8.557819169760299,-2.336880063603062,2.003364274721925,3.7566969398554977
-8.548408171445674,-2.328716792790522,1.9736717765514846,3.7581569423849963
-4.4810818430327455,-0.7890991997141074,-1.180453516082622,1.5611408423515285
-8.428683360279962,-2.604925473530705,-0.7290313816850099,-0.89945352251322
-7.198648823382186,-2.6224186722367353,-0.6910353644114818,-0.7864546496192589
-7.805586824500983,-2.6039377006205227,-0.7063120291404293,-0.6822456345670384
-8.587658475713138,-3.0897202267873958,0.6973922174303722,-0.5807758948544367
-9.437576867646733,-2.8023965351280817,1.1257608996599,3.7861881869463807
-9.069341823679425,-2.666464394047191,2.165919260568473,3.152338810735796
-8.435409772253548,-3.3713579321719966,-0.9484251991142653,0.28303350681777806
-9.039639542967397,-2.546799508067536,2.478550638782131,3.3918802305355524
-3.8064827160138277,-0.7241187095132041,-2.535816953000772,1.473371126901195
-8.05761042359495,-2.2571426465048194,0.8869198400001965,4.948245667433754
-11.276703001079195,-2.5904350266921,2.4304444349653167,5.711487217265229
-4.273111366206673,-0.9057916986502556,0.2708892655421857,1.7438589585164297
-9.866860259406591,-2.400916107073252,1.6088028301489739,3.1596296009381644
1.8516090385022865,0.24224842914324016,0.6410319203168662,1.1491179943781749
-8.423861795101903,-2.472765984446578,0.8842468952706357,3.771398049778423
-7.557231112685898,-4.138837325317819,-0.757487225797033,0.9043166973027263
-7.836625601890879,-4.261506917916647,-1.1870458635775052,-0.18248589172298937
-8.849003790673137,-5.046116836244038,-1.9481869945925583,-1.3332948450465578
-2.046814697778251,-4.413900774060069,-0.18877329533415224,3.5095791168713233
-8.890580156965443,-1.8997280986893148,1.0236493373123805,4.303217664495636
-8.921272696157256,-1.9193562822318246,1.0349254237851544,4.329748932680101
-8.939689652150825,-1.931133819586716,1.0416911098287136,4.345668642303341
-8.945830155998419,-1.935061015269326,1.043946690978385,4.350976691370428
-8.956576422402783,-1.9391522249490034,1.0468178929035505,4.3582274497316265
-10.472058573733063,-3.220700091939508,0.035177103503767654,2.31845462611925
-7.493298315659278,-2.439557105110199,1.3679154096857493,4.406860028178132
-6.824222992515461,-2.688557088575885,0.7850938331455793,4.531856056993416
-5.860149394201504,-1.7270903814522065,0.23649742689442654,3.9350663906518357
-6.062602597464555,-1.7036416966283923,0.23313745398206479,3.985314180744012
13.975704235145713,-9.840650580443972,11.911400164520261,1.03589734964056
-7.670070045366237,-2.412741964025614,1.340066089984696,4.164132334795561
-8.07609765892386,-2.2086604372112335,0.7189341255007743,1.7665941698552374
-8.321721215528946,-2.6378442610966806,1.4260408281541788,2.8856619790112403
-8.641500767127736,-2.499820790330235,0.8329762750371107,2.351470263275506
3.4915169277425653,-10.220714786043922,26.760304278725204,1.5773417607409668
0.6293108300116403,-5.194275646628514,16.980019076516932,1.299170250197313
-11.440306863865,-2.7803567121878023,1.0314619764856456,5.297553849995336
-10.072299175182005,-1.6328168198597772,1.2753863329112867,4.833360700508647
-3.3539242401600435,-3.1980325637466196,-0.626395324612372,3.3322042897626276
-7.09760718058927,-4.179768377028768,-0.42290887604049227,5.2020723412903696
-7.094522331568912,-4.179899678620991,-0.42569306481767183,5.1963413679311
-7.091439979490024,-4.18002780287775,-0.42847273667583363,5.190613678579073
-7.088355619341884,-4.180158235182341,-0.4312554771378286,5.184884170376173
-7.085277644697356,-4.180284520885896,-0.43403188637522544,5.179158744388614
-7.160898070595405,-4.147412714162931,-0.42646239739732167,5.106347739057332
-7.145852209056737,-4.155469270611085,-0.42488202105679046,5.131701769239365
-7.140818791925672,-4.158153819215474,-0.4243474276081754,5.140175246919766
-7.130795932840945,-4.163525582598247,-0.42329551557177314,5.157072248640866
-7.120756582335028,-4.168895873954363,-0.422237679689374,5.173986468700954
-7.100690057231299,-4.179638073345732,-0.42012657585030044,5.207802099961148
-13.571540303776606,-3.9051387014312833,-1.7804470200714053,-2.233845090640216
-10.074720079988499,-2.3284185124465897,0.12825481002644382,1.9877557595931563
-11.500939539984655,-4.598926850901082,0.3117437483003464,0.04173166375191847
-9.974993373360515,-3.827992757554656,0.3081520953017512,-0.49318530467619914
-7.935695745564405,-3.384740149639992,5.0972136801684,3.5581140462940426
-16.88040365106873,-4.842527737472574,6.572663723728272,74.2796310525208
-9.46475542849717,-2.726693417749607,1.050311931689869,4.181784797426763
-10.066279096351956,-2.3604394799189383,1.0702109081076743,4.4967469574688845
-7.643648633269854,-2.2486660935395837,1.1809226545519766,4.463486431832962
-9.830064865485463,-2.6230259291244766,1.6198223715598048,3.5467398108211117
-10.882943284973935,-2.7382789411264112,1.4163408224853007,4.425385485849619
-8.475738484709753,-2.583232066999452,0.8935494721357691,3.916139218016099
-8.292527206696958,-2.42900808246077,0.8541537646959866,3.7070376918991994
-10.09646623529848,-2.5656490996440517,1.3530199593197734,5.271343590697935
-10.274579037448332,-5.448716366031365,-1.8622697587008963,-0.8117318751199112
-7.590505377954315,-4.363490111186147,-0.9881971157818455,0.5709957897398796
-11.082497731208631,-3.7011031399048364,0.022299775922376742,3.6774882394371042
-10.446822538914448,-3.206368580577331,0.06805511529829561,2.392411037776549
0.7577286493143551,-5.425040683362038,17.538024113395714,1.2006445227861475
-8.913097773478363,-1.9531840871438173,1.0139870533888007,4.3152241832479215
-8.757622531026522,-2.0099889623145644,0.8851073687306363,4.15096124162772
-8.663540754083803,-2.09420191660833,0.8622276439604862,4.350891521270284
-8.759683914643007,-2.04246077772893,0.9235546389809364,4.35268653796223
-8.375117790345858,-2.249412098194816,0.6782575313613343,4.345496718725104
-6.925432737487496,-2.7540241989046472,-0.09233386195880257,4.147036030676399
-6.994102068166471,-2.0590392331313985,1.3008562222715396,3.5605677174952963
-5.362232267166383,-1.2087305848231267,-0.6714323329788513,2.804052744755433
-10.471001094652113,-3.2191339626189137,0.03895365712639235,2.3272891471861206
-10.466589902427962,-3.2159208863907485,0.03602532930509189,2.3222453907136558
-10.470791855296556,-3.219379931057367,0.036576226202002786,2.3220292948270425
-9.346979533922514,-2.665910347703564,0.9692099140234653,3.952396044012638
-8.949632064085675,-1.9394552973337758,1.0464266002397835,4.355822812404482
-8.956628936976006,-1.946537753461096,1.0415596916289638,4.350456473081581
-8.975254269931702,-1.9767370458800104,1.0229902241839692,4.327143153222563
-8.937941188103352,-2.2602012690521516,0.6595160165931652,3.6087661832407143
-8.950568088703827,-1.9711081915876718,1.0075338432585015,4.281532491626179
-8.949715348581233,-1.9383551893321551,1.0453645798930107,4.3548078174791005
-8.951261703115941,-1.9550454944290914,1.0268693296353015,4.318911817872983
-8.951970562238316,-1.9389871529452962,1.046202159115753,4.356284039961673
-8.302473017031257,-1.7076308381926795,1.245592801106393,3.5551834049993927
-7.024433867138068,-1.9518895692393066,1.043379818775253,3.3213141828710433
-10.82206603283863,-3.193845881999526,1.5378309776254642,6.1165325238172645
-6.001652122634878,-2.018073424196946,1.1088189855486843,3.4143194865156707
-6.813490331879296,-4.538165805465724,0.18158104553243018,6.237248641763048
-10.223118574307517,-2.958422867867048,1.4661017475423372,5.785954827280082
-6.300614810116174,-1.8314573939702878,0.9808377401982633,3.276563554565655
-11.692147330410839,-3.9292885104017112,0.44149352458864927,4.602907980756645
-7.844346887327476,-3.8107940093943014,-0.2820357865329797,1.9533694267744426
-7.860149756604023,-3.7762294577268376,-0.3514403986633051,1.87917088904017
-8.160837828575493,-2.8921137830706733,0.627146930535298,2.1343282669650776
-0.14124061827267165,-5.950688918358249,15.511834610735727,2.245805260794328
6.113938967301025,-7.047211434101535,-2.3548018768390357,2.084895338923691
-5.307561098614343,-3.73502872239919,-0.4015094569172825,5.801079060768366
-22.30571746829062,-7.546875612422369,10.342036428536746,120.24288701047742
-9.992592006425927,-2.910449781145492,1.4848775388780187,5.826000675812111
-6.345985832342213,-1.7172408263916878,0.9384646710766816,3.064851944803909
-7.8575178242094506,-1.697599066732584,1.2373804047874173,2.4211132161788855
-9.100941424568935,-4.7963825986394735,-0.5120064443437661,2.1637961510194086
-7.327334012443668,-2.0966319247171334,1.289247274616672,3.957946279232271
-8.441225939587532,-1.7834294578408196,1.5756071127106617,2.9810892785981395
6.072842019977888,11.227581260508623,1.2126318688536326,0.8517842183562786
