0_MAGPIE,1_MAGPIE,2_MAGPIE,3_MAGPIE,4_MAGPIE,5_MAGPIE,6_MAGPIE
7.989785617777843,1.2503147268771633,5.851844991869091,-1.5553008512066655,-4.6050436921495095,-1.6097655409571232,-0.006372193987009071
8.475046099864235,1.8020583894535112,6.680970361238666,-1.9706021043722874,-3.2148641755667065,-1.6276433896846503,2.3253710394361686
0.9477709760978621,4.0643993062348756,8.220541201232548,-0.23810116574920737,0.3474900204018171,-1.1645389640271304,2.5025301927768635
0.9432372666292353,4.063797814480117,8.212287036960674,-0.26531938598682475,0.2984611549869884,-1.2042433503667744,2.5044801150733083
7.277246926454309,1.3664717740073926,6.293895171334558,-1.3361197049555629,-3.431556743406597,-1.7161034286130619,2.4202206400578277
0.9328713607820289,4.06445748317047,8.198854060024301,-0.31430914375943775,0.21159002302554117,-1.2676059280005803,2.501943910215789
0.9286992585112189,4.0649143719319465,8.193611059702404,-0.3352284216453623,0.17402063824463068,-1.2924357394655563,2.4995567556749205
-0.9206977587266,3.141004413960753,6.501187166774807,0.04362789906205478,0.33029065109354755,-2.5032672889703256,1.939478446742463
1.021080838615121,-4.281628491139486,3.5226865528204985,3.619639838434445,-2.4832331750617436,-2.2430985880152607,1.581461993879122
2.347327278361247,-3.564295722610766,1.9562383860348338,0.24030320134469674,-4.969015149823473,-0.5880748837747131,-3.6964031537334656
1.1991489347454503,3.8358986149969456,-2.4450913127761584,-5.562431022152663,2.247517082451073,0.5253241268421392,6.710292560854751
-3.1413932574548444,0.846062910405481,7.685962717947653,0.9955550493388823,-2.432301807844318,-0.09528029919912373,1.321449612748865
6.781173818518343,2.4870292236031366,7.042434235982142,-0.9820429334611368,-0.03809619832666131,-0.908002795561822,3.258264661689274
5.763180743386325,1.1260157350760256,-2.9719405596159203,-6.4612754097676985,-2.2865186611073587,-0.26364862593886884,-0.20084531924182564
1.4057513223195284,3.590502930266318,0.7937641109197093,-4.3885991370162065,1.0091316842304787,-1.3024420161058146,1.952741884491549
4.068390662847866,-0.5808394401784968,2.0180404547256083,-1.8836589137730937,-4.113268448476354,-2.223191500480072,-2.7132771269828284
-2.495144219530762,-1.1887557065428314,3.9864791678587053,-0.23322306224489076,-1.674039514572461,-1.6308471982845554,2.811751999571543
-0.934088564085059,3.1437264108274907,6.483152223088687,-0.025076242286779696,0.2055091946898896,-2.5860230767222885,1.9298417885698165
0.923202961697065,4.065464312319163,8.185666038051489,-0.36944710066543957,0.11102313915504744,-1.3307703323606603,2.494760491115725
4.74215593194722,4.252794856643701,7.699041532142547,-1.9494955619342729,-1.1447144929374382,-2.4892412422492507,1.7589537733988865
4.79415956443216,4.83682029549424,8.912423360169482,-0.9706602023047903,-0.2794167994698858,0.010777395753142521,2.088835996077288
7.708286490197017,2.1032774906848504,-5.6602542372129365,-4.2775961675094525,-1.9661913793541743,0.45535661525723314,-0.15201070440652573
5.889245523793581,-0.18275441598681447,-1.9681550181095455,-6.437193086821245,-2.3848191833186667,-0.7252780213257723,-0.2360209139731425
6.90936939710209,1.1821369363956702,5.8316740534871645,-1.2554113391993993,-3.6206641845529997,-1.8725600741945685,-0.40443748057669493
7.010941616620579,0.7793760877301589,6.644855280610343,-0.6102980377375745,-3.2065953878613724,0.26745164476517225,-0.8239443832036464
-1.5086450989042108,1.2278198036771957,5.006762024649835,-0.8671709609206918,-4.222793563115223,-2.9346492199289202,0.825469039113158
-0.36679079522099084,1.3737298960190074,4.754958200508836,-1.2836014517898302,-3.998183461671812,-2.6637325296708294,0.7150215211443578
1.9500144408819602,1.1091348226847644,5.202477556900587,-1.0957534376748357,-2.9794696640127514,-3.588159946274351,1.2577526472900495
3.961582393748559,3.022421009690219,7.355844536407207,-1.9988656170739247,-2.754537336058485,-2.3787429545197027,1.6718679466962472
5.800268054444328,3.4672350350890895,7.369590815370579,-2.414427207309313,-2.352817079574505,-2.624774834926376,1.447158217725508
6.039767790812718,0.05381973776553349,3.695380692592687,-0.6855386577271949,-3.6357589578937084,-3.046879839211122,1.2510964881143383
8.115011775972722,1.8821945248581522,6.55704894059983,-2.008862297825618,-2.8843355743399886,-2.1056273081109467,2.504487199548054
7.132616440270984,2.8127448917036295,7.147662227016863,-2.306483252819918,-2.7885864348004747,-2.0336382738426537,1.5822913492921709
7.496458934336402,2.4443367861408007,6.8477754507071,-2.200909567158444,-2.919412591071028,-2.048870970168078,2.059499694096679
7.742173404636512,1.2716430593060655,6.297944738330687,-1.0356686026106212,-3.436219896333305,-2.055990146959105,1.7918938508133218
5.444267981741028,2.3657039849091253,1.7406109826734089,-4.675283324237379,-4.870831656694638,-0.20754370605637218,-2.2560496810708393
8.254503406156747,2.3780518416373986,6.741511429365904,-2.1180082107919636,-2.512758433446804,-0.7957002127549436,-0.2939416519114011
-5.5901567575512585,4.12100783716521,2.7643931223902354,3.874031395423287,-3.3873018286207865,-1.5903303176320582,-0.23754433249797063
5.886148879861532,1.653817447530509,2.5412381357292917,-4.754292453246152,-4.78385636548393,-0.4228407847632166,-2.2599947062738845
6.614315841471953,0.9978994426151176,6.229746509334346,-0.849936047677357,-3.207308163254269,-0.8581692070869817,-0.708579630730375
-5.3334791635356735,-0.8899160766724595,6.1478711619597215,2.1612030675727367,-2.973638676990317,-1.2508204497018294,1.3422696273837187
0.6345983998383407,3.7642211445239395,-4.881830184157666,3.8054818707400804,-3.680839689921719,-6.066137386608364,-1.6633091956560018
0.44834457666184657,-8.734250790214668,5.260759376575029,2.9197612811382627,1.0982560569788478,1.9839986687784639,-0.2493023578192316
0.4481413657181472,-8.730830769998372,5.2666270453468025,2.9256292504061374,1.1009237854884864,1.9812577414231052,-0.24666907026021384
0.4481639824024582,-8.73140131837288,5.265642338355396,2.924647841269787,1.1004903547778262,1.981700295187934,-0.24710071444867615
5.233138376801275,-1.6123976610581723,0.05877733633426408,-3.1595075345160613,-2.924003962114708,-2.628325647037687,1.5288262634287713
5.311795175350371,-6.379729509992289,1.5214002771207198,-0.9330793308689882,1.400689142396236,1.606568060109517,-0.4200540435111466
0.4480958972693424,-8.728546394895952,5.270592912196029,2.9295685375702254,1.1026127678780946,1.9795445670410994,-0.2449714445715686
0.4481895819901235,-8.724540335870174,5.277637283504423,2.9365148569329436,1.105396347211065,1.976765954131671,-0.2421120491988022
5.230714184461749,-1.636960722469517,0.053854827854381504,-3.1471667199121818,-2.9270783130083133,-2.6272061946992404,1.5285844662872796
-0.011904575463867747,-1.3786769178308533,-0.17579277523608677,-2.2941874869391192,-4.435602679868285,-6.437468253640549,0.19059240465177785
0.6448058649164209,3.772720613455654,-4.880286969183307,3.7933298957390402,-3.6746484317593193,-6.0674937884088616,-1.6654274946687033
0.44829722884288464,-8.72282017580028,5.280696855510586,2.939512330008075,1.1065222893052655,1.9756605506158729,-0.24093001437980682
5.2296214038932485,-1.649325929930842,0.05151456234330642,-3.1410295506579042,-2.9286237738529737,-2.6265220227359034,1.5285096994473226
0.4485666366408206,-8.719948867326266,5.285850214498337,2.944535425158135,1.1083095639265836,1.9739320268429417,-0.23901784418832078
5.228608178075169,-1.6617470453188168,0.049254959472884836,-3.134914461153446,-2.930174764877492,-2.6257547222561453,1.528465664981819
0.44894854298256687,-8.717072089679942,5.291071161006943,2.9495926544081725,1.1099852768486502,1.9723456954506866,-0.23717803038243168
0.44973234415736707,-8.712746655893797,5.299029307920819,2.9572425035259253,1.1122898215497037,1.9702325998087988,-0.23455396004138268
0.44944294967917997,-8.714189835558631,5.296359695107151,2.9546840187746297,1.1115494993261255,1.9709014587644793,-0.23541056433824767
5.2268204169936885,-1.6867573654913341,0.04497775928035188,-3.1227502820496538,-2.9332933631215945,-2.6239702296660314,1.528469731733387
0.45004986930571883,-8.711302105769299,5.301715820187931,2.959809523555844,1.11300229145179,1.9695992396044197,-0.23371543880000176
5.226045891334773,-1.6993467620470162,0.042960165030279725,-3.1167010700899866,-2.9348609781700423,-2.622952784930392,1.5285177969459631
0.45477260861083674,-8.696781233060824,5.329510515901118,2.985949311570249,1.118596652373316,1.9652160668011178,-0.22632456801185302
0.45605491689934496,-8.693860608476765,5.33527233778396,2.991279768764347,1.1193819108165581,1.9647646609805351,-0.22506326611240116
5.699771519778743,-2.5194643573318847,0.23516721963788298,-2.9455313869961914,-3.1053776163048887,-2.472425741570782,1.7881842247370654
5.799602463913378,-2.6211157223978416,0.07967689931756188,-2.7133798909104248,-2.969739026124269,-2.8890610011993507,1.5173325449078097
0.4614302030777695,-8.683595243102793,5.355971614615031,3.0102056319161936,1.1212554124245522,1.9643001175983918,-0.2212176792394604
6.880138761022709,-6.540534624884992,1.5405394616170656,-0.8902213170057351,0.8388836261237796,2.3058104828966983,-0.6751515517405363
6.623347909279154,-3.765003380259922,-3.9065022512969,-2.3599858476630065,1.9080885280927218,4.721293156703219,-0.44072529703567564
0.46231080708439315,-8.682123281007973,5.358996350533223,3.0129435344422815,1.1214119996549676,1.9643753529586128,-0.22074053742271335
5.222677883192893,-1.8283530670911192,0.027221476749155392,-3.0573993328792803,-2.9508431835060653,-2.6081562491344417,1.530681809930604
0.0020686664003943655,-1.3679569761421213,-0.17374154218664206,-2.3092753539850723,-4.42781449671446,-6.438268779746732,0.187318092489388
0.4507693080996213,-8.708408895968262,5.307139538699939,2.9649691711357056,1.1143437120106325,1.9684389598502872,-0.23209264482101177
-1.1509795704378174,-2.1279259150749064,1.6503370779117137,-2.0092863209912055,3.357254140068871,-1.3256661552082938,-1.4839674964912168
5.0283219826475,-4.218095061575607,1.1433526278252717,-1.692835766276123,1.3349123518316246,0.843459526409133,-0.5565179608364347
5.225350944766762,-1.7119924439654046,0.041023244882906505,-3.1106736943890665,-2.9364341436747607,-2.62185170417526,1.52859652720112
7.1512212729758895,-4.375851943220453,0.14538821028472296,-1.9774713643436375,-3.4720862229214537,-1.5050472473657073,1.7009920820243516
0.4661151381681278,-8.676221730887377,5.371264629498144,3.023980713755178,1.1217608006500228,1.96503024469911,-0.21901246076994732
6.10935558785548,-3.79380176082484,-4.0483702547699805,-2.2354329020090113,2.121929962425143,4.364693459408364,-0.31045385341913356
5.353171304396398,-6.396525514848025,1.498084452097162,-0.9292814993690302,1.4224348760788417,1.5421848734149093,-0.4127528241355618
5.184364399938514,-6.508881139223346,0.2991881706657163,-1.6504533492582294,2.2924895246199535,0.6727154587228436,-0.6565840063373084
6.365523687626817,-6.540979591184834,1.4082133474078034,-0.8457446981157558,1.232428174264755,1.7702952660959668,-0.49060879961426146
5.519026793413864,-3.8309467267829027,-4.179639614116216,-2.0827567453794607,2.373099273398685,3.9433738901050663,-0.16779856940318855
3.0851734217465476,-6.503625228774779,5.634765049110956,0.5949989221648859,2.212126159709358,2.821172723211495,-0.6982557079059571
0.4858473678781086,-8.652396529490975,5.423049830615694,3.0695000146200826,1.1187169048178742,1.9733129225180748,-0.21498595577346696
0.46415658289214773,-8.679175245103,5.365096619236575,3.0184450077370766,1.1216419041997103,1.9646320134413786,-0.21984040317104364
0.6051202663489257,-6.549507422855499,2.6487692086183254,3.150784975297841,-2.1389819098435923,-0.34149580799223705,1.7982026861356886
-1.1762878506655245,-2.2599667520291424,1.6501980003605263,-1.9845357617977937,3.386538910849484,-1.3057800620468056,-1.5075679085969915
6.361792498823452,-3.7793170824445648,-3.981483791023316,-2.297417093875738,2.016365313549469,4.54097094039584,-0.3737721325981821
5.222778826883135,-1.8415672309897506,0.02609133451027288,-3.0515867386434654,-2.952472093620566,-2.606211379346817,1.5310660895097283
5.930769305435864,-6.538574440097367,1.3234654798036949,-0.7955020748076184,1.5682642316064024,1.323218260687701,-0.34744464758860805
4.989143078174492,-3.8698923043387867,-4.258193719255061,-1.9326490287022666,2.6037490999238564,3.5541202237811556,-0.046818684481160444
5.696811499292518,-2.670568312094261,0.1817310322940243,-2.8455946319725753,-3.125728899497374,-2.427877607320632,1.7708312632769398
5.697102618839039,-2.688180828987966,0.1765008687184523,-2.834115175003961,-3.1283999403518483,-2.421320147614445,1.7691131584980124
5.781046732927173,-2.8258296715049114,0.031477819353649024,-2.579097261937963,-3.005484246986053,-2.8179497724746994,1.5419337649293385
5.210780053072149,-2.0840464155530904,-0.039587649138803034,-2.8754163431985487,-3.0017774699718918,-2.5633474145064548,1.5439085328737145
-9.800127714163409,-0.13779911607617615,0.5091449440230745,-1.7334926259315953,-1.6988583443270155,2.042287128016934,0.4852556735777997
6.086769523764687,-5.139089474792357,2.3507692932727497,-2.1874970378001044,-3.2593147100838755,-2.378241661520361,1.1220637689854769
5.048136936290574,-4.418962010472463,1.1382077501690744,-1.6300682209800792,1.3278643162590555,0.9194766048546091,-0.5741442864187166
-0.6956044931254809,2.270108306862225,-4.006985105238775,-1.1543185991949196,0.7271958733341283,-1.250958840739826,6.172410385636171
5.785144281940061,-2.7462452830490642,0.04670635593393369,-2.630714468271718,-2.990622437483369,-2.850355245252842,1.5309109180413918
5.28824600134527,-1.5484012498069553,-4.242014889237076,-3.5340939583162463,2.615883637001861,2.4606959929177457,-0.4337009889739348
5.219385304291539,-1.9713462658953793,0.0016122540537647438,-2.9738551129837845,-2.974320591887916,-2.585291363458262,1.5365570280931644
5.338430212606007,-6.5326274647299805,1.276799143489863,-0.6908173041719954,2.0276558256308124,0.7443759189246436,-0.17085032516111523
5.210220818396971,-2.0968664672790003,-0.04376263599562876,-2.8645776752451453,-3.004856059493203,-2.560470569380626,1.544875043551611
5.782185439472302,-2.9760426884942843,0.01280769752663486,-2.4833622274039495,-3.0362094144327347,-2.742885683211002,1.566759694556114
0.5720989995400962,-8.588188793684147,5.57969256989118,3.1994512413244203,1.0769377460538054,2.038205027597811,-0.2263407194523785
5.705228564965468,-2.826544978594003,0.14199707740019157,-2.744462316074843,-3.1509200079128346,-2.361702158453924,1.7592518865679618
5.084146318165286,-4.638330473521911,1.1425522769030534,-1.5494360129301783,1.3121611694197692,1.0292742476464416,-0.583776408239437
4.263230061988363,0.18222037136588937,-6.543796642792544,-0.5255248019055083,2.523476677262709,0.266605890931468,0.19553344144161716
5.208984878486421,-2.228399882228092,-0.08108727394106617,-2.7572452423927105,-3.035945070083604,-2.5268119878981365,1.55617182146867
3.0882381781979222,-6.503521479413791,5.638715965912978,0.597904325613703,2.208901704154326,2.8282915578647185,-0.6957584577739203
5.782321147188982,-3.04240852339665,0.0023803473216335003,-2.4440732564910665,-3.050212691421794,-2.7105777746202637,1.5777191572063307
5.777989556904452,-3.0770647405867124,-0.010698588632448972,-2.4272562078006565,-3.05702336234758,-2.701142271028764,1.5817256433509579
5.713866430950882,-2.9866568266846945,0.09328164157416143,-2.64990993402993,-3.1776556090996326,-2.2982600050586335,1.747550437397294
0.6931867735845113,-8.527990925472286,5.747325147884056,3.330106013160163,0.9969579743148005,2.150812969345118,-0.2639232822290947
0.6307358828135957,-8.55675895289986,5.664851243139904,3.26666896202482,1.0398380868937362,2.0910921668949576,-0.24288833904413848
5.78473414726389,-3.0253668567169014,0.009168835989921336,-2.4523480273887355,-3.0469343986289372,-2.7147452197013737,1.5758659644403754
3.065581024937115,-6.504380600663116,5.6089055098489915,0.5758775183930627,2.2328543303310386,2.7748941913945457,-0.7150727302748404
5.2156442003150545,-2.36611685121949,-0.11038026600819445,-2.6517555718872643,-3.067576001535497,-2.484125509277506,1.5704015494257193
5.773496767149642,-3.1214793027613172,-0.026116380850610528,-2.40572147603868,-3.0660109391162513,-2.6872631955347814,1.58729055416678
7.513513058989414,-4.3575704648096325,0.2507671619263387,-2.0409189017499734,-3.65515983045489,-1.17313315190844,1.5673703708984243
5.770010872965685,-3.1576549281784203,-0.037771464465583875,-2.3883805288757642,-3.0736147752066767,-2.6744462878499746,1.5916619410081554
5.768804528382059,-3.166649475680904,-0.04062626190355019,-2.384201649318899,-3.075593477736508,-2.670987849263632,1.5924516344660204
5.767638414080784,-3.1756953366221006,-0.043440094774419624,-2.379998377832686,-3.0775929535573168,-2.667433984648108,1.5932652824513756
5.353378148967737,-4.731495496327894,-0.7217042133878424,-1.9758630907772974,-3.7188046099526124,-2.004216192164409,1.2758022150975132
5.774313763794795,-3.1124977527292295,-0.02311536274748934,-2.4100748633961997,-3.0641714208269097,-2.6902257386789183,1.5861284804734677
5.7633745028260535,-3.2123982195730116,-0.0542867535345831,-2.362937692509727,-3.0857978768377876,-2.652257745353461,1.5967575398870109
5.761400944057889,-3.228258762258578,-0.061249490727626116,-2.352474357289966,-3.0898267082282813,-2.6460573650400745,1.5963947326188173
0.8253505047811868,-8.47521154934882,5.906699904168387,3.4484431394028108,0.8990139800671224,2.2854462714940618,-0.31547617404316214
5.339575360756835,-5.02269862507611,-0.4138132658951962,-1.3084902851336553,-3.4281742723937803,-2.250068871325148,1.6860099371147104
5.3435656208485245,-4.728536329315809,-0.6645860797022626,-1.962105113541802,-3.6486400015652687,-2.0435943568010253,1.3503823214508024
-1.0903403840310253,-3.3306283107690957,1.8897292772969132,-1.626772569747346,3.3427918057579444,-0.4827863911653012,-1.5299209939831317
-0.5409778187332768,-5.415248446111485,3.1564830183484114,-0.26300028640944434,3.0244348519243407,1.2080662770362016,-0.9592516791583943
5.714884172141579,-3.10805216112114,0.04173063312947742,-2.5878906614521378,-3.1973919158319504,-2.2621346856447877,1.7355205753958314
5.7643805789426334,-3.2031439350830606,-0.05163628881493605,-2.3672403837364606,-3.083715667375329,-2.656196590476389,1.5958490188779917
5.881338156180209,-3.00127996847634,-0.2834129434736716,-2.315929670257182,-3.227788413388191,-2.375572947093015,1.6325143155129571
5.215215131421036,-2.6307951400944614,-0.20123107333615284,-2.4886322683361564,-3.1207753607999327,-2.4480022163607056,1.5877541898491248
6.016496442175291,-3.3329020912618192,-0.14496121854662686,-2.5964403194226597,-3.3710408766314184,-2.475451646298773,1.5518220885364484
5.719889788737786,-3.1919615369651444,-0.010826153626680384,-2.5180982216318317,-3.214627388000012,-2.236631928572468,1.709735387153716
5.754858232951114,-3.2861024291704006,-0.09242093244213119,-2.3046394918437216,-3.1062124916882774,-2.6227647203613573,1.5896338874101157
3.833670663337376,-2.4494947409747705,0.3798933943231218,-2.862056234095762,-2.830574886353415,-2.597002409246819,1.9192679124124312
5.721145689444322,-3.208320655281326,-0.020174118125067253,-2.5046826211815265,-3.2181498894871905,-2.230555527558245,1.7051623755632739
6.026130317937418,-4.322646280082788,0.11786350971247421,-1.9593824440360494,-3.0914598837978784,-2.115968859105328,1.951086562833375
5.753511304809529,-3.3010967925823316,-0.09983123671712964,-2.2924425768054606,-3.110554152175489,-2.6158865903673854,1.5881422052371594
6.02973246049928,-4.323273730492903,0.11786268574837692,-1.9592267468057567,-3.0920748770855115,-2.1157390003370433,1.9514760245353278
5.752741488419069,-3.308640377889313,-0.1035068661876533,-2.2863524272106712,-3.1128206382022108,-2.6122137623915296,1.5873878436989817
3.852126346409047,-2.471230492898983,0.3682607542965548,-2.845973402809455,-2.8306806841512353,-2.600356778705695,1.916108452682272
3.865388895429964,-2.487241957687499,0.3598467434609134,-2.834222243395661,-2.8309356043675846,-2.602404645000086,1.9138072112736508
6.033724509289878,-4.323966470495501,0.11787683909791812,-1.9590512915870646,-3.0927743208154457,-2.1154388440271794,1.9519111513068954
5.434377219949687,-4.989247390682022,-0.3756622061606915,-1.375497353152121,-3.4098715216964655,-2.2351934247316767,1.708455541819452
-2.35498241538604,-3.286265584870551,0.014743058019722815,1.0814474983881468,2.6766177931396724,1.417513310836114,-1.18189722710633
5.338714246233036,-4.7226563512391255,-0.5751912463485818,-1.9398637028991033,-3.553300318085611,-2.088719593641023,1.457625158671287
5.721450933104028,-3.2266547304650874,-0.030299654792891477,-2.4897133227731754,-3.2225876510533764,-2.222488030221205,1.7000645445250644
5.752005681582202,-3.3162409363897183,-0.1071434355250651,-2.280235325956776,-3.115108970175768,-2.608436221284785,1.5866542478845864
6.036647337536715,-4.324471951405174,0.11789703159333084,-1.9589209386363107,-3.093298102153666,-2.1151894371577464,1.9522320219514382
5.721759643956398,-3.2403892382665807,-0.03764591994365006,-2.478546230565506,-3.22594245829454,-2.2161665041459537,1.696367416977416
3.881793207974452,-2.507216080215359,0.34952678236075996,-2.8196561328588796,-2.8313503575102206,-2.604632954311084,1.9109884736995155
5.751303758098006,-3.3238989313947993,-0.11074101689142095,-2.274091003232747,-3.11741909542166,-2.6045534900300336,1.5859412794693513
6.04069303683398,-4.325169276606542,0.11793839121366624,-1.9587379325625753,-3.094039038707468,-2.1148037666318893,1.9526792811689413
5.750635582816068,-3.3316148391719906,-0.11429968114118388,-2.2679191787162756,-3.119750964059886,-2.6005650674067504,1.58524879817221
5.722113648060385,-3.2534600401181595,-0.044453123710517906,-2.4679547971317786,-3.2291577342547497,-2.20993594280813,1.692942323602487
6.044397861168934,-4.325805503076532,0.11798963670731562,-1.9585677840844589,-3.09473344511417,-2.114410242817979,1.9530919627231125
5.750001023615829,-3.3393891463860053,-0.11781950417081924,-2.2617195657821245,-3.1221045209303226,-2.596470450048461,1.5845766586693046
3.8955445714142227,-2.5245058143616084,0.34054706244983957,-2.807199713964774,-2.8319860135226484,-2.6060795492301763,1.9084233908116646
5.749341674899887,-3.348008935641934,-0.12164653568138077,-2.2548675451522056,-3.1247184231804104,-2.59184308495002,1.5838606245883782
5.183693052876716,-6.049224794767267,6.336729667654239,2.275907003145422,0.4678556033430125,5.495288867350044,0.11216932357839451
5.402294369976364,-5.00052204513609,-0.3886689736239331,-1.35307151629508,-3.4153881060422653,-2.241455157849533,1.7010695413848584
5.338954609169987,-4.724792577982846,-0.6054961929325013,-1.9475115857796024,-3.583788777839225,-2.075498273957236,1.4224779731330757
-1.0432974255667713,-3.564941412902416,1.972085534353953,-1.5214704608424579,3.3030152230702274,-0.20670047987637863,-1.5250261336114561
-0.5602951882662364,-5.421810502216016,3.1076668904297127,-0.2847614147501876,3.0910951363159964,1.107233973954924,-0.97725898865759
5.845875138334908,-3.0908411713361166,-0.32705757156037896,-2.243422150472586,-3.2567603442632893,-2.3408556752622243,1.6097331404144493
4.942065131553401,-2.569112146390783,-0.19374738558913213,-2.3927926312087218,-3.0412316021560533,-2.5661217401847027,1.607539198749677
3.8064031050728966,-2.4172741884929763,0.39753507664880544,-2.886076429126622,-2.8304622581949364,-2.5915612474160565,1.9241106039439408
5.224535985256452,-2.7531068519564843,-0.24667490051930283,-2.397643849734607,-3.1470198876106323,-2.4284079080172054,1.5848796955054347
5.963639499344323,-3.400119232151218,-0.15487477448800163,-2.5067489841625243,-3.348939539586428,-2.466587218840764,1.5772005001343024
7.159155980586557,-5.74861009881054,9.930607073463635,3.477357543631216,1.0249129666311552,7.208528143727275,0.5865644856528034
-0.3853723815661804,-5.519621768473837,2.949134714388399,-0.44100105673460677,3.171696945549204,1.2039200394760716,-1.0417791138730204
-0.3053490740539144,-5.542095647808108,2.9640270050625004,-0.4342044709515949,3.1195604300454867,1.325184405086844,-1.0344547246876437
0.040481778050968066,-4.576513124504286,-1.1957274861515395,0.9588075962538879,2.4571340047295105,3.078356794659211,1.011962473123411
0.07734696422501228,-4.584542754858581,-1.180650864005836,0.9643002142371111,2.4264451859599023,3.1415358119550114,1.0162625904483271
0.2961635124822805,-4.631249757611666,-1.0910992688590515,0.9961218192495397,2.245118473241364,3.516754021907009,1.0404696080211073
1.5986001094888909,-4.88113050132281,0.15620226115173133,1.4161220418443867,1.5671117626241111,4.8797834194110985,0.8729710787930672
3.7870760524222744,-5.2044926939508755,4.55155903946733,1.8578890417016074,-1.4733254211095415,3.222540048554098,1.364963442596148
3.7733250512804513,-2.722036248806282,2.07497855612858,5.917576502199497,0.02059223044342656,3.45894871027278,-0.21265466405990097
2.7724960348108967,-0.8846670450369867,0.2138318771524245,6.779496993077197,0.4315474365531884,1.0198531640485147,-0.4895763503286749
2.9301377404237923,-3.897043654809499,3.7943224612420487,1.421096378994708,-1.6645074763788668,0.37143332761043285,1.471457982308018
2.2169662258811287,5.343730945279821,-5.129300223182874,2.1599899219895335,-2.5745740086212923,-4.70981175587403,0.3360980475203138
6.327869391392549,6.506406874975943,0.0646988212697789,4.566371103972223,-4.348194043291341,-3.240279236726317,-0.017133709515568876
3.0497646203327,-7.6581882700836,8.64937558852559,5.270792619926611,1.3491697453294413,3.697629947046573,0.6122397726264737
-1.0393801539377139,-3.7187686685145196,0.13762988421548236,7.310338337387494,0.17611796420355902,1.5604944626257227,-1.2307396525981904
-1.1407441868740935,0.35946485287643026,-0.997876926992141,-1.1715407958996025,3.4259140745875447,-1.1600866903283573,-1.8804441715360591
-1.472595599693895,-3.016439010003175,-0.4440589669316639,0.4559647971657348,3.027967423176664,1.1611901819063895,-1.3012159483143317
-1.3526734613482794,1.3327654823546615,-0.908335449181733,-1.660853949351987,3.594966574028576,-0.757798642078012,-1.6147112605444913
1.8660109761202501,-6.907590740366856,1.6142182899655082,-0.011698362841358669,-2.0788653986071672,-5.4474999434822475,2.152046554485856
1.0583754640820822,-5.820150800205338,-5.107139101818592,0.2750283025949251,2.8577411979255194,0.47444849566094777,0.9899587281421596
2.0675504020555477,-5.230482967722879,3.397902110308924,1.9718714473147716,2.7766898350685523,-3.794814067071507,-0.7625309704179948
2.219551119386653,-8.601486469095732,0.05494425083472975,0.5953111810843975,2.2822168656894735,-0.43810116782788294,0.7837724247934857
